id,name,address,location_id,latitude,longitude,stars,rating,reviews_count,min_price,distance_to_center,property_type,photos_count,amenities,badges,check_in,check_out,popularity,popularity2,trending_speed,pois_distances,weights,district_name,checkinTime,checkoutTime,amenityFeature,address_Locality,street_Address,latitude_y,longitude_y,Otello_starRating,Otello_ratingValue,Otello_ratingCount,Otello_bestRating,Otello_worstRating
42691920,оздоровительный комплекс бор,территория оздоровительного комплекса Бор,"Москва, Россия",55.35292,37.711384,4,8.7,0,0,44828,RESORT,24,"0, 1, 3, 4, 5, 6, 8, 9, 12, 18, 19, 20",,,,50353,7,0.0,"airport: 38370, airport: 13717, airport: 70669, airport: 36252",0.50190955,Неизвестный район,,,,,,,,,,,,
48482011,гостевой дом на добрых надежд,Добрых Надежд 3,"Сочи, Россия",43.48672,39.89576,2,9.6,0,0,17918,GUEST,1,,,,,50352,4,0.0,"airport: 5579, beach: 1568, beach: 1230, beach: 1399, train_station: 4417, beach: 1537, beach: 1277",0.5017643,Сочи - Адлерский район,,,,,,,,,,,,
1863013738,дом для отпуска анна-виктория,улица Лучезарная 70,"Сочи, Россия",43.66887,39.6082,0,9.5,0,0,12964,VILLA,24,,,,,50341,0,0.0,"airport: 36306, beach: 1371, beach: 4171, train_station: 3623, beach: 2254, beach: 2910",0.5017548,Неизвестный район,,,,,,,,,,,,
1899527144,эдем,"Россия, Краснодарский край, Анапский район, Джемете, Гостевой проезд,59, Анапа","Геленджик, Россия",44.97279,37.29527,0,6.0,0,0,9402,GUEST,24,"1, 3, 5, 6, 10, 14",,,,50340,3,0.0,"airport: 8267, 71669: 72680, train_station: 2980, airport: 46821, beach: 1739",0.50170857,Неизвестный район,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Завтрак', 'Круглосуточная стойка регистрации', 'Хранение багажа', 'Банкетный зал', 'Конференц-зал']",Псков,"Ротная, 44",57.801762,28.346197,3.0,4.9,162.0,5.0,1.0
1899527144,эдем,"Россия, Краснодарский край, Анапский район, Джемете, Гостевой проезд,59, Анапа","Геленджик, Россия",44.97279,37.29527,0,6.0,0,0,9402,GUEST,24,"1, 3, 5, 6, 10, 14",,,,50340,3,0.0,"airport: 8267, 71669: 72680, train_station: 2980, airport: 46821, beach: 1739",0.50170857,Неизвестный район,14:00:00,12:00:00,"['Wi-Fi', 'Парковка', 'Кондиционер в номерах', 'Бассейн', 'Пляж', 'Тренажёрный зал', 'Трансфер (платный)', 'Завтрак', 'Кафе, ресторан', 'Сауна', 'Бассейн с подогревом', 'Бассейн для взрослых', 'Крытый бассейн', 'Детский уголок', 'Круглосуточная стойка регистрации', 'Прачечная', 'Сейф', 'Хранение багажа', 'Коливинг', 'Банкетный зал', 'Конференц-зал', 'Пандус', 'Английский']",Орехово-Зуево,"улица Исаакиевское озеро, 1",55.814719,38.941167,4.0,4.3,160.0,5.0,1.0
42775444,гостиница late breakfast club,"Ковенский пер., 14","Санкт-Петербург, Россия",59.93747,30.35904,0,7.9,0,0,2749,HOSTEL,24,"1, 5, 12, 13, 18, 22",,,,50339,40,0.0,"airport: 14881, metro_station: 1266, metro_station: 705, metro_station: 776, metro_station: 667, metro_station: 1255, train_station: 2058, train_station: 913, train_station: 4755, beach: 2601",0.5016881,Санкт-Петербург - Центральный район,,,,,,,,,,,,
46186280,четырёхкомнатные апартаменты в историческом центре,"ул. Достоевского, д.2\5","Санкт-Петербург, Россия",59.92699,30.35055,0,9.1,0,0,3187,GUEST,24,"1, 4, 5, 10, 11, 20",,,,50338,9,0.0,"airport: 13649, metro_station: 142, metro_station: 556, metro_station: 751, metro_station: 276, metro_station: 740, train_station: 3230, train_station: 635, train_station: 3626, beach: 2990",0.50156915,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1909575900,guest house on suvorovskiy prospekt,43 Suvorovskiy Prospekt,"Санкт-Петербург, Россия",59.93926,30.37815,0,9.2,0,0,3638,GUEST,5,"6, 10, 12",,,,50337,1,0.0,"airport: 15312, metro_station: 1715, metro_station: 1547, metro_station: 1764, metro_station: 1164, metro_station: 1304, train_station: 2226, train_station: 1462, beach: 3520",0.50156915,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1224984032,sun clarita guest house,"Казачий Большой пер., д. 6","Санкт-Петербург, Россия",59.923256,30.32781,0,0.0,0,0,3044,GUEST,24,"1, 5, 10, 11",,,,50336,3,0.0,"airport: 13074, metro_station: 636, metro_station: 577, metro_station: 449, metro_station: 581, metro_station: 315, train_station: 3955, train_station: 1967, train_station: 2411, beach: 2821",0.5014798,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1913142117,polo,Borovaya Ulitsa 78,"Санкт-Петербург, Россия",59.9121,30.34218,0,6.7,0,0,4456,GUEST,5,"3, 5, 10, 13",,,,50331,0,0.0,"airport: 11939, metro_station: 498, metro_station: 1189, metro_station: 1203, metro_station: 1390, metro_station: 1169, train_station: 4932, train_station: 2181, train_station: 2469, beach: 4241",0.50134546,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1910341658,guesthouse tatyiana,Kurortnyi prospekt 94/21B,"Сочи, Россия",43.55882,39.76808,0,0.0,0,0,4853,GUEST,5,"6, 10, 12",,,,50330,0,0.0,"airport: 18554, ski_lift: 2524, beach: 1705, beach: 4112, train_station: 4848, beach: 3161, beach: 2579",0.50134546,Сочи - Центральный район,,,,,,,,,,,,
1910446083,таунхаус с 3 спальнями welcome to sochi,Ulitsa Batumskoye Shosse 123/12,"Сочи, Россия",43.65059,39.69302,0,0.0,0,0,7582,GUEST,5,"3, 6, 10, 12",,,,50329,1,0.0,"airport: 30050, beach: 2122, beach: 2714, beach: 1661, beach: 2215, beach: 2853",0.50134546,Неизвестный район,,,,,,,,,,,,
1899368970,relax,"п. Джемете, Пионерский проспект, 127/а","Геленджик, Россия",44.95149,37.29797,0,9.2,0,0,7048,GUEST,16,"6, 10, 12",,,,50328,0,0.0,"airport: 5911, 71669: 71071, train_station: 1524, beach: 3913, airport: 45251, beach: 2042",0.50134546,Неизвестный район,,,,,,,,,,,,
1913330497,янис,Proezd Prestizhniy 18,"Геленджик, Россия",44.94648,37.30055,0,0.0,0,0,6459,GUEST,5,"3, 4, 5, 6, 10",,,,50327,0,0.0,"airport: 5321, 71669: 70575, train_station: 1413, beach: 4753, beach: 3321, airport: 44766, beach: 2568",0.50134546,Неизвестный район,,,,,,,,,,,,
1903502928,миг,Пионерский проспект 131 б,"Геленджик, Россия",44.95183,37.29743,0,9.5,0,0,7096,GUEST,24,"5, 6, 10",,,,50326,0,0.0,"airport: 5958, 71669: 71127, train_station: 1568, beach: 3965, airport: 45308, beach: 1985",0.50134546,Неизвестный район,,,,,,,,,,,,
1912197244,славное местечко,"Толмазова, 48","Геленджик, Россия",44.96195,37.29906,0,0.0,0,0,8162,GUEST,24,"6, 10, 12, 14",,,,50325,0,0.0,"airport: 7026, 71669: 71705, train_station: 1883, beach: 4983, airport: 45860, beach: 1671",0.50134546,Неизвестный район,,,,,,,,,,,,
1909850873,guest house bounty,Pionerskiy Prospekt Dzhemete Pervyy proyezd 5,"Геленджик, Россия",44.95007,37.29451,0,7.9,0,0,6970,GUEST,24,"6, 10, 12",,,,50324,3,0.0,"airport: 5834, 71669: 71195, train_station: 1799, beach: 3884, airport: 45384, beach: 1950",0.50134546,Неизвестный район,,,,,,,,,,,,
1907564982,зеленая дача,"Атласный проезд ,1 Пос.Джемете","Геленджик, Россия",44.95241,37.30432,0,9.1,0,0,7042,GUEST,24,"3, 6, 10, 12",,,,50323,0,0.0,"airport: 5908, 71669: 70733, train_station: 1035, beach: 3850, airport: 44903, beach: 2397",0.50134546,Неизвестный район,,,,,,,,,,,,
1908576983,холидей guest house,Primorskiy Pereulok 26,"Геленджик, Россия",44.99037,37.25837,0,8.3,0,0,12166,GUEST,24,,,,,50317,0,0.0,"airport: 11046, 71669: 76170, airport: 50315, beach: 3310",0.5012222,Неизвестный район,,,,,,,,,,,,
1910448475,гостевой дом виола,8 Ulitsa Mayakovskogo Дом,"Сочи, Россия",43.90258,39.34176,0,9.7,0,0,46610,GUEST,11,,,,,50316,1,0.0,"airport: 69777, beach: 1316, train_station: 2174, beach: 834, beach: 1484, beach: 2542, beach: 1828",0.5011919,Сочи - Лазаревский район,,,,,,,,,,,,
47341325,гостевой дом «бамбучок»,Сибирская улица 24/1,"Сочи, Россия",43.98217,39.232704,0,9.6,0,12,59034,GUEST,24,"1, 6",,,,50315,7,0.0,airport: 82209,0.5031023,Сочи - Лазаревский район,,,,,,,,,,,,
1912615632,коммунальная квартира,"12 линия Васильевского острова, д 15, кв 21","Санкт-Петербург, Россия",59.9387,30.27427,0,8.5,0,0,2683,HOSTEL,20,"10, 12, 13, 22",,,,50314,3,0.0,"airport: 14868, metro_station: 1717, metro_station: 479, metro_station: 2459, metro_station: 2303, metro_station: 2683, train_station: 4935, train_station: 4942, train_station: 3779, beach: 4700, beach: 2337",0.5010888,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1775208656,гостевой дом лаза,"Лазаревское, улица Маяковского, д.15, Сочи","Сочи, Россия",43.902447,39.343792,0,0.0,0,13,46491,GUEST,10,"1, 4, 6",,,,50312,2,0.0,"airport: 69654, beach: 1476, train_station: 2311, beach: 749, beach: 1641, beach: 2678, beach: 1717",0.5009698,Сочи - Лазаревский район,,,,,,,,,,,,
44464692,гостевой дом «марлен»,"ул. Рылеева, 2/6","Санкт-Петербург, Россия",59.942677,30.35378,2,9.4,0,0,2229,GUEST,24,"0, 5, 18",,,,50309,5,0.0,"airport: 15398, metro_station: 1479, metro_station: 1253, metro_station: 1443, metro_station: 396, metro_station: 1296, train_station: 1477, train_station: 1539, train_station: 4998, beach: 2110",0.5008123,Санкт-Петербург - Центральный район,,,,,,,,,,,,
46983497,"мини-отель, исаакиевская площадь","ул. Большая Морская, 56","Санкт-Петербург, Россия",59.931217,30.30377,2,7.0,0,0,2213,GUEST,24,"1, 4, 5",,,,50308,12,0.0,"airport: 13916, metro_station: 968, metro_station: 1033, metro_station: 1042, metro_station: 1378, metro_station: 821, train_station: 3998, train_station: 3194, train_station: 2699, beach: 1900",0.5008123,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1910595812,large apartment (up to 9 guests) by the circus,,"Сочи, Россия",43.56967,39.73799,5,0.0,0,0,2248,GUEST,10,"4, 6, 12",,,,50307,0,0.0,"airport: 21185, ski_lift: 185, beach: 3000, beach: 4289, beach: 318, sight: 2885, train_station: 2568, beach: 534, beach: 1450",0.5008123,Сочи - Центральный район,,,,,,,,,,,,
1907340658,happy guests hotel domodedovo,65 Kashira Highway Корпус 3,"Москва, Россия",55.58387,37.74119,0,6.5,0,0,20276,GUEST,24,"3, 10, 12",,,,50301,3,0.0,"airport: 28298, airport: 21303, airport: 47124, metro_station: 4129, metro_station: 3174, metro_station: 3322, metro_station: 4314, metro_station: 3373, airport: 25246",0.5007677,Москва - Южный округ,,,,,,,,,,,,
1178884708,ботик,"наб. реки Фонтанки, д.85","Санкт-Петербург, Россия",59.925014,30.325085,2,0.0,0,0,2823,GUEST,24,"4, 6, 12",,,,50294,2,0.0,"airport: 13257, metro_station: 409, metro_station: 339, metro_station: 661, metro_station: 337, metro_station: 557, train_station: 3842, train_station: 2056, train_station: 2468, beach: 2597",0.5006135,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1908249137,dmecity,Rabochaya Ulitsa 12A,"Москва, Россия",55.43797,37.7584,0,7.1,0,0,36077,GUEST,24,"10, 13",,,,50293,7,0.0,"airport: 34625, airport: 9275, airport: 62532, airport: 28210",0.5006059,Неизвестный район,,,,,,,,,,,,
1915948793,"гостевой дом ""татьяна""","Армавирская улица, 2","Сочи, Россия",43.651615,39.65254,0,0.0,0,22,9177,HOTEL,24,,,,,50290,7,0.0,"airport: 32391, beach: 2067, beach: 189, train_station: 427, beach: 2651, beach: 3861, beach: 985",0.5000982,Неизвестный район,,,,,,,,,,,,
29892663,mirabooka-2 studios,"Малая Бухареcтская ул., д. 10/1","Санкт-Петербург, Россия",59.85142,30.414347,0,8.9,46,0,12268,GUEST,24,"4, 12",,,,50270,4,0.0,"airport: 7780, metro_station: 3256, metro_station: 2447, metro_station: 3077, metro_station: 2775, metro_station: 2869",0.5000546,Санкт-Петербург - Московский район,,,,,,,,,,,,
1900245999,отель «леон»,"Партийный пер., 1","Москва, Россия",55.72146,37.63038,3,8.8,0,0,3499,HOTEL,24,,,,,50253,11,0.0,"airport: 24964, airport: 38089, airport: 30323, metro_station: 1088, metro_station: 1444, metro_station: 967, metro_station: 664, metro_station: 1485, ski_lift: 4887, train_station: 4512, train_station: 4737, airport: 36302",0.49953967,Москва - Центральный округ,,,,,,,,,,,,
1913575144,"guest house fenix, гостевои дом феникс",Ulitsa Blokhina 17,"Санкт-Петербург, Россия",59.95073,30.30454,0,0.0,0,0,682,GUEST,5,"5, 10, 12",,,,50252,0,0.0,"airport: 16085, metro_station: 779, metro_station: 995, metro_station: 1724, metro_station: 1756, metro_station: 1351, train_station: 2920, train_station: 3943, train_station: 4865, beach: 4449, beach: 525",0.49947143,Санкт-Петербург - Центральный район,,,,,,,,,,,,
1862883257,гостевой дом оскар,Улица Самбурова 23,"Геленджик, Россия",44.88747,37.31054,0,8.3,0,0,799,GUEST,24,"4, 6, 10, 14",,,,50251,10,0.0,"airport: 1474, 71669: 66214, beach: 1654, beach: 1349, beach: 1069, airport: 40691, beach: 780, beach: 1068",0.49947143,Неизвестный район,,,,,,,,,,,,
1910450098,"guest house ""eddy&family"" частный сектор",Ulitsa Tamanskaya 22а/1,"Геленджик, Россия",44.8884,37.30246,0,9.3,0,0,1397,GUEST,4,"6, 12, 14",,,,50250,0,0.0,"airport: 1707, 71669: 66808, beach: 1872, beach: 970, beach: 1223, airport: 41303, beach: 265, beach: 1223",0.49947143,Неизвестный район,,,,,,,,,,,,
1310226407,guest house on shevchenko 246a,"ул. Шевченко, 246А","Геленджик, Россия",44.89869,37.3333,0,8.8,0,0,1425,GUEST,7,"3, 4, 6, 10, 12",,,,50249,4,0.0,"airport: 1318, 71669: 65398, beach: 1288, beach: 1338, beach: 2572, beach: 1308, airport: 39730, beach: 1300",0.49947143,Неизвестный район,,,,,,,,,,,,
28561242,гостевой дом терская 33,"Улица Терская 33А, Анапа","Геленджик, Россия",44.890175,37.3063,0,9.2,0,0,1082,GUEST,13,"1, 4, 5, 6, 18",,,,50248,9,0.0,"airport: 1364, 71669: 66657, beach: 1533, beach: 909, beach: 888, airport: 41127, beach: 623, beach: 888",0.49947143,Неизвестный район,,,,,,,,,,,,
